rated_ofcr,rater,snr_rater,rtr_rater_box,snr_rater_box,oer_id,eval_strt_dt,eval_thru_dt
711,RTR_04_10_1,SNR_04_10,30,60,3320,2014-09-30,2015-10-01
720,RTR_04_10_1,SNR_04_10,40,60,3322,2014-09-30,2015-10-01
31,RTR_04_10_2,SNR_04_10,30,60,3329,2014-09-30,2015-10-01
45,RTR_04_10_2,SNR_04_10,60,60,3325,2014-09-30,2015-10-01
69,RTR_04_10_2,SNR_04_10,70,60,3324,2014-09-30,2015-10-01
293,RTR_04_10_2,SNR_04_10,60,50,3326,2014-09-30,2015-10-01
339,RTR_04_10_2,SNR_04_10,60,50,3323,2014-09-30,2015-10-01
390,RTR_04_10_2,SNR_04_10,50,60,3327,2014-09-30,2015-10-01
480,RTR_04_10_2,SNR_04_10,60,50,3328,2014-09-30,2015-10-01
85,RTR_04_10_3,SNR_04_10,70,30,3335,2014-09-30,2015-10-01
146,RTR_04_10_3,SNR_04_10,60,40,3330,2014-09-30,2015-10-01
531,RTR_04_10_3,SNR_04_10,70,70,3332,2014-09-30,2015-10-01
603,RTR_04_10_3,SNR_04_10,60,50,3334,2014-09-30,2015-10-01
785,RTR_04_10_3,SNR_04_10,40,40,3331,2014-09-30,2015-10-01
903,RTR_04_10_3,SNR_04_10,30,50,3336,2014-09-30,2015-10-01
981,RTR_04_10_3,SNR_04_10,50,50,3333,2014-09-30,2015-10-01
461,RTR_04_10_4,SNR_04_10,40,60,3337,2014-09-30,2015-10-01
572,RTR_04_10_4,SNR_04_10,60,30,3338,2014-09-30,2015-10-01
665,RTR_04_10_4,SNR_04_10,70,50,3340,2014-09-30,2015-10-01
784,RTR_04_10_4,SNR_04_10,40,50,3341,2014-09-30,2015-10-01
840,RTR_04_10_4,SNR_04_10,50,60,3339,2014-09-30,2015-10-01
878,RTR_04_10_4,SNR_04_10,50,60,3342,2014-09-30,2015-10-01
960,RTR_04_10_4,SNR_04_10,50,40,3343,2014-09-30,2015-10-01
18,RTR_04_10_5,SNR_04_10,40,70,3350,2014-09-30,2015-10-01
47,RTR_04_10_5,SNR_04_10,70,60,3346,2014-09-30,2015-10-01
110,RTR_04_10_5,SNR_04_10,60,50,3344,2014-09-30,2015-10-01
272,RTR_04_10_5,SNR_04_10,40,60,3347,2014-09-30,2015-10-01
302,RTR_04_10_5,SNR_04_10,30,50,3345,2014-09-30,2015-10-01
593,RTR_04_10_5,SNR_04_10,50,40,3349,2014-09-30,2015-10-01
851,RTR_04_10_5,SNR_04_10,40,50,3348,2014-09-30,2015-10-01
20,RTR_04_11_1,SNR_04_11,40,70,3351,2014-09-30,2015-10-01
44,RTR_04_11_1,SNR_04_11,30,40,3356,2014-09-30,2015-10-01
174,RTR_04_11_1,SNR_04_11,30,40,3353,2014-09-30,2015-10-01
633,RTR_04_11_1,SNR_04_11,60,50,3352,2014-09-30,2015-10-01
835,RTR_04_11_1,SNR_04_11,30,70,3357,2014-09-30,2015-10-01
847,RTR_04_11_1,SNR_04_11,30,50,3354,2014-09-30,2015-10-01
888,RTR_04_11_1,SNR_04_11,70,70,3355,2014-09-30,2015-10-01
74,RTR_04_11_2,SNR_04_11,40,40,3358,2014-09-30,2015-10-01
113,RTR_04_11_2,SNR_04_11,30,40,3362,2014-09-30,2015-10-01
196,RTR_04_11_2,SNR_04_11,60,50,3359,2014-09-30,2015-10-01
204,RTR_04_11_2,SNR_04_11,40,60,3360,2014-09-30,2015-10-01
408,RTR_04_11_2,SNR_04_11,30,30,3361,2014-09-30,2015-10-01
481,RTR_04_11_2,SNR_04_11,70,50,3363,2014-09-30,2015-10-01
714,RTR_04_11_2,SNR_04_11,60,40,3364,2014-09-30,2015-10-01
52,RTR_04_11_3,SNR_04_11,70,40,3370,2014-09-30,2015-10-01
326,RTR_04_11_3,SNR_04_11,40,60,3368,2014-09-30,2015-10-01
514,RTR_04_11_3,SNR_04_11,50,70,3369,2014-09-30,2015-10-01
527,RTR_04_11_3,SNR_04_11,70,70,3371,2014-09-30,2015-10-01
690,RTR_04_11_3,SNR_04_11,40,70,3366,2014-09-30,2015-10-01
733,RTR_04_11_3,SNR_04_11,60,60,3367,2014-09-30,2015-10-01
813,RTR_04_11_3,SNR_04_11,60,70,3365,2014-09-30,2015-10-01
124,RTR_04_11_4,SNR_04_11,30,70,3374,2014-09-30,2015-10-01
345,RTR_04_11_4,SNR_04_11,40,50,3377,2014-09-30,2015-10-01
472,RTR_04_11_4,SNR_04_11,40,60,3375,2014-09-30,2015-10-01
533,RTR_04_11_4,SNR_04_11,50,30,3372,2014-09-30,2015-10-01
584,RTR_04_11_4,SNR_04_11,30,30,3373,2014-09-30,2015-10-01
775,RTR_04_11_4,SNR_04_11,60,50,3378,2014-09-30,2015-10-01
879,RTR_04_11_4,SNR_04_11,60,60,3376,2014-09-30,2015-10-01
76,RTR_04_11_5,SNR_04_11,40,40,3384,2014-09-30,2015-10-01
161,RTR_04_11_5,SNR_04_11,50,40,3381,2014-09-30,2015-10-01
179,RTR_04_11_5,SNR_04_11,30,60,3379,2014-09-30,2015-10-01
253,RTR_04_11_5,SNR_04_11,70,70,3383,2014-09-30,2015-10-01
576,RTR_04_11_5,SNR_04_11,30,70,3385,2014-09-30,2015-10-01
752,RTR_04_11_5,SNR_04_11,30,50,3380,2014-09-30,2015-10-01
791,RTR_04_11_5,SNR_04_11,70,30,3382,2014-09-30,2015-10-01
105,RTR_04_12_1,SNR_04_12,50,70,3392,2014-09-30,2015-10-01
193,RTR_04_12_1,SNR_04_12,50,30,3387,2014-09-30,2015-10-01
449,RTR_04_12_1,SNR_04_12,40,50,3390,2014-09-30,2015-10-01
534,RTR_04_12_1,SNR_04_12,60,70,3391,2014-09-30,2015-10-01
556,RTR_04_12_1,SNR_04_12,30,70,3389,2014-09-30,2015-10-01
695,RTR_04_12_1,SNR_04_12,60,30,3386,2014-09-30,2015-10-01
803,RTR_04_12_1,SNR_04_12,50,50,3388,2014-09-30,2015-10-01
66,RTR_04_12_2,SNR_04_12,50,50,3397,2014-09-30,2015-10-01
115,RTR_04_12_2,SNR_04_12,30,70,3395,2014-09-30,2015-10-01
295,RTR_04_12_2,SNR_04_12,40,60,3394,2014-09-30,2015-10-01
439,RTR_04_12_2,SNR_04_12,40,70,3393,2014-09-30,2015-10-01
839,RTR_04_12_2,SNR_04_12,60,50,3399,2014-09-30,2015-10-01
992,RTR_04_12_2,SNR_04_12,40,60,3398,2014-09-30,2015-10-01
998,RTR_04_12_2,SNR_04_12,70,50,3396,2014-09-30,2015-10-01
56,RTR_04_12_3,SNR_04_12,30,30,3402,2014-09-30,2015-10-01
108,RTR_04_12_3,SNR_04_12,60,60,3405,2014-09-30,2015-10-01
537,RTR_04_12_3,SNR_04_12,30,40,3403,2014-09-30,2015-10-01
611,RTR_04_12_3,SNR_04_12,30,30,3406,2014-09-30,2015-10-01
738,RTR_04_12_3,SNR_04_12,30,70,3400,2014-09-30,2015-10-01
823,RTR_04_12_3,SNR_04_12,60,50,3404,2014-09-30,2015-10-01
843,RTR_04_12_3,SNR_04_12,30,60,3401,2014-09-30,2015-10-01
259,RTR_04_12_4,SNR_04_12,60,30,3412,2014-09-30,2015-10-01
370,RTR_04_12_4,SNR_04_12,50,40,3408,2014-09-30,2015-10-01
479,RTR_04_12_4,SNR_04_12,60,60,3407,2014-09-30,2015-10-01
498,RTR_04_12_4,SNR_04_12,70,30,3409,2014-09-30,2015-10-01
693,RTR_04_12_4,SNR_04_12,60,30,3410,2014-09-30,2015-10-01
925,RTR_04_12_4,SNR_04_12,60,50,3411,2014-09-30,2015-10-01
951,RTR_04_12_4,SNR_04_12,50,30,3413,2014-09-30,2015-10-01
79,RTR_04_12_5,SNR_04_12,30,60,3420,2014-09-30,2015-10-01
291,RTR_04_12_5,SNR_04_12,30,40,3416,2014-09-30,2015-10-01
342,RTR_04_12_5,SNR_04_12,70,40,3418,2014-09-30,2015-10-01
529,RTR_04_12_5,SNR_04_12,30,60,3415,2014-09-30,2015-10-01
732,RTR_04_12_5,SNR_04_12,50,60,3419,2014-09-30,2015-10-01
766,RTR_04_12_5,SNR_04_12,70,70,3417,2014-09-30,2015-10-01
976,RTR_04_12_5,SNR_04_12,60,30,3414,2014-09-30,2015-10-01
331,RTR_04_13_1,SNR_04_13,40,30,3427,2014-09-30,2015-10-01
360,RTR_04_13_1,SNR_04_13,50,30,3423,2014-09-30,2015-10-01
513,RTR_04_13_1,SNR_04_13,40,60,3424,2014-09-30,2015-10-01
893,RTR_04_13_1,SNR_04_13,50,50,3425,2014-09-30,2015-10-01
940,RTR_04_13_1,SNR_04_13,60,50,3422,2014-09-30,2015-10-01
952,RTR_04_13_1,SNR_04_13,30,70,3421,2014-09-30,2015-10-01
955,RTR_04_13_1,SNR_04_13,30,60,3426,2014-09-30,2015-10-01
97,RTR_04_13_2,SNR_04_13,70,50,3428,2014-09-30,2015-10-01
160,RTR_04_13_2,SNR_04_13,50,30,3433,2014-09-30,2015-10-01
255,RTR_04_13_2,SNR_04_13,60,60,3431,2014-09-30,2015-10-01
399,RTR_04_13_2,SNR_04_13,50,70,3429,2014-09-30,2015-10-01
604,RTR_04_13_2,SNR_04_13,30,50,3434,2014-09-30,2015-10-01
833,RTR_04_13_2,SNR_04_13,40,70,3430,2014-09-30,2015-10-01
901,RTR_04_13_2,SNR_04_13,40,30,3432,2014-09-30,2015-10-01
8,RTR_04_13_3,SNR_04_13,60,70,3436,2014-09-30,2015-10-01
86,RTR_04_13_3,SNR_04_13,60,30,3435,2014-09-30,2015-10-01
271,RTR_04_13_3,SNR_04_13,70,40,3441,2014-09-30,2015-10-01
353,RTR_04_13_3,SNR_04_13,60,60,3437,2014-09-30,2015-10-01
761,RTR_04_13_3,SNR_04_13,60,40,3438,2014-09-30,2015-10-01
912,RTR_04_13_3,SNR_04_13,60,60,3440,2014-09-30,2015-10-01
967,RTR_04_13_3,SNR_04_13,40,70,3439,2014-09-30,2015-10-01
122,RTR_04_13_4,SNR_04_13,40,60,3442,2014-09-30,2015-10-01
214,RTR_04_13_4,SNR_04_13,50,50,3448,2014-09-30,2015-10-01
403,RTR_04_13_4,SNR_04_13,70,60,3444,2014-09-30,2015-10-01
492,RTR_04_13_4,SNR_04_13,30,70,3446,2014-09-30,2015-10-01
637,RTR_04_13_4,SNR_04_13,40,60,3445,2014-09-30,2015-10-01
834,RTR_04_13_4,SNR_04_13,30,50,3443,2014-09-30,2015-10-01
1000,RTR_04_13_4,SNR_04_13,30,70,3447,2014-09-30,2015-10-01
147,RTR_04_13_5,SNR_04_13,50,70,3450,2014-09-30,2015-10-01
298,RTR_04_13_5,SNR_04_13,60,70,3452,2014-09-30,2015-10-01
438,RTR_04_13_5,SNR_04_13,70,30,3451,2014-09-30,2015-10-01
563,RTR_04_13_5,SNR_04_13,50,40,3449,2014-09-30,2015-10-01
619,RTR_04_13_5,SNR_04_13,40,40,3455,2014-09-30,2015-10-01
914,RTR_04_13_5,SNR_04_13,70,50,3453,2014-09-30,2015-10-01
991,RTR_04_13_5,SNR_04_13,30,70,3454,2014-09-30,2015-10-01
36,RTR_04_14_1,SNR_04_14,50,50,3462,2014-09-30,2015-10-01
210,RTR_04_14_1,SNR_04_14,70,70,3459,2014-09-30,2015-10-01
225,RTR_04_14_1,SNR_04_14,70,70,3461,2014-09-30,2015-10-01
352,RTR_04_14_1,SNR_04_14,70,30,3457,2014-09-30,2015-10-01
587,RTR_04_14_1,SNR_04_14,60,40,3456,2014-09-30,2015-10-01
807,RTR_04_14_1,SNR_04_14,60,70,3458,2014-09-30,2015-10-01
923,RTR_04_14_1,SNR_04_14,70,40,3460,2014-09-30,2015-10-01
398,RTR_04_14_2,SNR_04_14,70,30,3469,2014-09-30,2015-10-01
407,RTR_04_14_2,SNR_04_14,30,70,3466,2014-09-30,2015-10-01
615,RTR_04_14_2,SNR_04_14,60,50,3464,2014-09-30,2015-10-01
678,RTR_04_14_2,SNR_04_14,40,30,3467,2014-09-30,2015-10-01
768,RTR_04_14_2,SNR_04_14,30,70,3468,2014-09-30,2015-10-01
827,RTR_04_14_2,SNR_04_14,30,50,3463,2014-09-30,2015-10-01
929,RTR_04_14_2,SNR_04_14,50,50,3465,2014-09-30,2015-10-01
26,RTR_04_14_3,SNR_04_14,30,70,3476,2014-09-30,2015-10-01
68,RTR_04_14_3,SNR_04_14,30,50,3470,2014-09-30,2015-10-01
357,RTR_04_14_3,SNR_04_14,40,50,3473,2014-09-30,2015-10-01
452,RTR_04_14_3,SNR_04_14,40,30,3475,2014-09-30,2015-10-01
541,RTR_04_14_3,SNR_04_14,30,50,3472,2014-09-30,2015-10-01
760,RTR_04_14_3,SNR_04_14,30,60,3471,2014-09-30,2015-10-01
797,RTR_04_14_3,SNR_04_14,50,30,3474,2014-09-30,2015-10-01
3,RTR_04_14_4,SNR_04_14,70,60,3479,2014-09-30,2015-10-01
148,RTR_04_14_4,SNR_04_14,60,30,3482,2014-09-30,2015-10-01
234,RTR_04_14_4,SNR_04_14,50,70,3481,2014-09-30,2015-10-01
447,RTR_04_14_4,SNR_04_14,40,40,3477,2014-09-30,2015-10-01
491,RTR_04_14_4,SNR_04_14,50,40,3483,2014-09-30,2015-10-01
609,RTR_04_14_4,SNR_04_14,30,60,3478,2014-09-30,2015-10-01
844,RTR_04_14_4,SNR_04_14,60,70,3480,2014-09-30,2015-10-01
6,RTR_04_14_5,SNR_04_14,70,50,3486,2014-09-30,2015-10-01
29,RTR_04_14_5,SNR_04_14,40,60,3487,2014-09-30,2015-10-01
183,RTR_04_14_5,SNR_04_14,30,60,3485,2014-09-30,2015-10-01
392,RTR_04_14_5,SNR_04_14,30,70,3484,2014-09-30,2015-10-01
451,RTR_04_14_5,SNR_04_14,70,40,3490,2014-09-30,2015-10-01
594,RTR_04_14_5,SNR_04_14,70,40,3488,2014-09-30,2015-10-01
707,RTR_04_14_5,SNR_04_14,40,60,3489,2014-09-30,2015-10-01
129,RTR_04_15_1,SNR_04_15,60,70,3497,2014-09-30,2015-10-01
277,RTR_04_15_1,SNR_04_15,40,50,3496,2014-09-30,2015-10-01
289,RTR_04_15_1,SNR_04_15,60,50,3495,2014-09-30,2015-10-01
306,RTR_04_15_1,SNR_04_15,50,30,3493,2014-09-30,2015-10-01
427,RTR_04_15_1,SNR_04_15,40,70,3491,2014-09-30,2015-10-01
696,RTR_04_15_1,SNR_04_15,30,60,3494,2014-09-30,2015-10-01
921,RTR_04_15_1,SNR_04_15,30,30,3492,2014-09-30,2015-10-01
162,RTR_04_15_2,SNR_04_15,70,40,3501,2014-09-30,2015-10-01
203,RTR_04_15_2,SNR_04_15,60,60,3498,2014-09-30,2015-10-01
553,RTR_04_15_2,SNR_04_15,70,70,3499,2014-09-30,2015-10-01
624,RTR_04_15_2,SNR_04_15,50,30,3504,2014-09-30,2015-10-01
631,RTR_04_15_2,SNR_04_15,30,60,3502,2014-09-30,2015-10-01
862,RTR_04_15_2,SNR_04_15,50,60,3503,2014-09-30,2015-10-01
994,RTR_04_15_2,SNR_04_15,30,70,3500,2014-09-30,2015-10-01
96,RTR_04_15_3,SNR_04_15,40,50,3507,2014-09-30,2015-10-01
153,RTR_04_15_3,SNR_04_15,40,70,3505,2014-09-30,2015-10-01
323,RTR_04_15_3,SNR_04_15,60,60,3511,2014-09-30,2015-10-01
497,RTR_04_15_3,SNR_04_15,60,60,3509,2014-09-30,2015-10-01
703,RTR_04_15_3,SNR_04_15,30,40,3510,2014-09-30,2015-10-01
717,RTR_04_15_3,SNR_04_15,50,40,3508,2014-09-30,2015-10-01
780,RTR_04_15_3,SNR_04_15,30,60,3506,2014-09-30,2015-10-01
404,RTR_04_15_4,SNR_04_15,50,60,3516,2014-09-30,2015-10-01
664,RTR_04_15_4,SNR_04_15,60,40,3518,2014-09-30,2015-10-01
783,RTR_04_15_4,SNR_04_15,50,60,3512,2014-09-30,2015-10-01
821,RTR_04_15_4,SNR_04_15,60,60,3514,2014-09-30,2015-10-01
822,RTR_04_15_4,SNR_04_15,70,30,3515,2014-09-30,2015-10-01
957,RTR_04_15_4,SNR_04_15,30,30,3513,2014-09-30,2015-10-01
963,RTR_04_15_4,SNR_04_15,40,50,3517,2014-09-30,2015-10-01
24,RTR_04_15_5,SNR_04_15,70,40,3520,2014-09-30,2015-10-01
43,RTR_04_15_5,SNR_04_15,40,40,3519,2014-09-30,2015-10-01
393,RTR_04_15_5,SNR_04_15,40,30,3524,2014-09-30,2015-10-01
589,RTR_04_15_5,SNR_04_15,30,30,3522,2014-09-30,2015-10-01
698,RTR_04_15_5,SNR_04_15,30,30,3521,2014-09-30,2015-10-01
850,RTR_04_15_5,SNR_04_15,60,30,3523,2014-09-30,2015-10-01
874,RTR_04_15_5,SNR_04_15,50,30,3525,2014-09-30,2015-10-01
232,RTR_04_16_1,SNR_04_16,60,40,3530,2014-09-30,2015-10-01
247,RTR_04_16_1,SNR_04_16,30,70,3532,2014-09-30,2015-10-01
371,RTR_04_16_1,SNR_04_16,60,60,3526,2014-09-30,2015-10-01
430,RTR_04_16_1,SNR_04_16,40,60,3531,2014-09-30,2015-10-01
456,RTR_04_16_1,SNR_04_16,60,40,3527,2014-09-30,2015-10-01
868,RTR_04_16_1,SNR_04_16,70,60,3528,2014-09-30,2015-10-01
945,RTR_04_16_1,SNR_04_16,30,50,3529,2014-09-30,2015-10-01
7,RTR_04_16_2,SNR_04_16,30,30,3533,2014-09-30,2015-10-01
241,RTR_04_16_2,SNR_04_16,70,50,3536,2014-09-30,2015-10-01
335,RTR_04_16_2,SNR_04_16,50,50,3539,2014-09-30,2015-10-01
545,RTR_04_16_2,SNR_04_16,30,70,3538,2014-09-30,2015-10-01
706,RTR_04_16_2,SNR_04_16,50,40,3537,2014-09-30,2015-10-01
744,RTR_04_16_2,SNR_04_16,30,40,3534,2014-09-30,2015-10-01
858,RTR_04_16_2,SNR_04_16,70,70,3535,2014-09-30,2015-10-01
400,RTR_04_16_3,SNR_04_16,40,60,3541,2014-09-30,2015-10-01
550,RTR_04_16_3,SNR_04_16,30,30,3543,2014-09-30,2015-10-01
618,RTR_04_16_3,SNR_04_16,50,60,3540,2014-09-30,2015-10-01
689,RTR_04_16_3,SNR_04_16,40,30,3546,2014-09-30,2015-10-01
728,RTR_04_16_3,SNR_04_16,60,70,3542,2014-09-30,2015-10-01
909,RTR_04_16_3,SNR_04_16,70,50,3545,2014-09-30,2015-10-01
920,RTR_04_16_3,SNR_04_16,50,70,3544,2014-09-30,2015-10-01
145,RTR_04_16_4,SNR_04_16,60,40,3547,2014-09-30,2015-10-01
163,RTR_04_16_4,SNR_04_16,30,30,3552,2014-09-30,2015-10-01
667,RTR_04_16_4,SNR_04_16,50,70,3548,2014-09-30,2015-10-01
691,RTR_04_16_4,SNR_04_16,30,40,3550,2014-09-30,2015-10-01
814,RTR_04_16_4,SNR_04_16,60,40,3551,2014-09-30,2015-10-01
873,RTR_04_16_4,SNR_04_16,40,40,3549,2014-09-30,2015-10-01
984,RTR_04_16_4,SNR_04_16,30,60,3553,2014-09-30,2015-10-01
2,RTR_04_16_5,SNR_04_16,60,50,3554,2014-09-30,2015-10-01
143,RTR_04_16_5,SNR_04_16,50,30,3558,2014-09-30,2015-10-01
265,RTR_04_16_5,SNR_04_16,70,30,3557,2014-09-30,2015-10-01
334,RTR_04_16_5,SNR_04_16,60,30,3559,2014-09-30,2015-10-01
433,RTR_04_16_5,SNR_04_16,50,30,3556,2014-09-30,2015-10-01
672,RTR_04_16_5,SNR_04_16,50,30,3555,2014-09-30,2015-10-01
745,RTR_04_16_5,SNR_04_16,70,30,3560,2014-09-30,2015-10-01
4,RTR_04_17_1,SNR_04_17,40,40,3562,2014-09-30,2015-10-01
133,RTR_04_17_1,SNR_04_17,40,40,3565,2014-09-30,2015-10-01
152,RTR_04_17_1,SNR_04_17,70,30,3564,2014-09-30,2015-10-01
495,RTR_04_17_1,SNR_04_17,40,70,3563,2014-09-30,2015-10-01
750,RTR_04_17_1,SNR_04_17,40,40,3567,2014-09-30,2015-10-01
772,RTR_04_17_1,SNR_04_17,70,60,3561,2014-09-30,2015-10-01
906,RTR_04_17_1,SNR_04_17,30,60,3566,2014-09-30,2015-10-01
189,RTR_04_17_2,SNR_04_17,70,50,3572,2014-09-30,2015-10-01
252,RTR_04_17_2,SNR_04_17,60,30,3569,2014-09-30,2015-10-01
416,RTR_04_17_2,SNR_04_17,70,60,3573,2014-09-30,2015-10-01
508,RTR_04_17_2,SNR_04_17,50,30,3571,2014-09-30,2015-10-01
645,RTR_04_17_2,SNR_04_17,70,60,3568,2014-09-30,2015-10-01
736,RTR_04_17_2,SNR_04_17,70,50,3570,2014-09-30,2015-10-01
739,RTR_04_17_2,SNR_04_17,60,60,3574,2014-09-30,2015-10-01
102,RTR_04_17_3,SNR_04_17,60,40,3579,2014-09-30,2015-10-01
543,RTR_04_17_3,SNR_04_17,70,40,3575,2014-09-30,2015-10-01
555,RTR_04_17_3,SNR_04_17,70,30,3580,2014-09-30,2015-10-01
648,RTR_04_17_3,SNR_04_17,50,50,3577,2014-09-30,2015-10-01
701,RTR_04_17_3,SNR_04_17,60,50,3578,2014-09-30,2015-10-01
742,RTR_04_17_3,SNR_04_17,40,60,3576,2014-09-30,2015-10-01
779,RTR_04_17_3,SNR_04_17,60,70,3581,2014-09-30,2015-10-01
167,RTR_04_17_4,SNR_04_17,50,30,3584,2014-09-30,2015-10-01
460,RTR_04_17_4,SNR_04_17,70,60,3588,2014-09-30,2015-10-01
653,RTR_04_17_4,SNR_04_17,50,50,3586,2014-09-30,2015-10-01
709,RTR_04_17_4,SNR_04_17,30,30,3587,2014-09-30,2015-10-01
725,RTR_04_17_4,SNR_04_17,40,50,3583,2014-09-30,2015-10-01
758,RTR_04_17_4,SNR_04_17,40,40,3582,2014-09-30,2015-10-01
916,RTR_04_17_4,SNR_04_17,70,40,3585,2014-09-30,2015-10-01
53,RTR_04_17_5,SNR_04_17,30,60,3589,2014-09-30,2015-10-01
182,RTR_04_17_5,SNR_04_17,40,40,3593,2014-09-30,2015-10-01
237,RTR_04_17_5,SNR_04_17,40,60,3594,2014-09-30,2015-10-01
315,RTR_04_17_5,SNR_04_17,40,70,3592,2014-09-30,2015-10-01
389,RTR_04_17_5,SNR_04_17,50,30,3590,2014-09-30,2015-10-01
586,RTR_04_17_5,SNR_04_17,60,50,3591,2014-09-30,2015-10-01
715,RTR_04_17_5,SNR_04_17,60,70,3595,2014-09-30,2015-10-01
103,RTR_04_18_1,SNR_04_18,50,30,3600,2014-09-30,2015-10-01
329,RTR_04_18_1,SNR_04_18,70,70,3601,2014-09-30,2015-10-01
358,RTR_04_18_1,SNR_04_18,50,40,3597,2014-09-30,2015-10-01
411,RTR_04_18_1,SNR_04_18,50,60,3602,2014-09-30,2015-10-01
462,RTR_04_18_1,SNR_04_18,30,70,3598,2014-09-30,2015-10-01
549,RTR_04_18_1,SNR_04_18,40,60,3596,2014-09-30,2015-10-01
946,RTR_04_18_1,SNR_04_18,40,60,3599,2014-09-30,2015-10-01
64,RTR_04_18_2,SNR_04_18,30,50,3604,2014-09-30,2015-10-01
510,RTR_04_18_2,SNR_04_18,30,40,3608,2014-09-30,2015-10-01
764,RTR_04_18_2,SNR_04_18,70,30,3607,2014-09-30,2015-10-01
836,RTR_04_18_2,SNR_04_18,40,50,3605,2014-09-30,2015-10-01
867,RTR_04_18_2,SNR_04_18,50,60,3603,2014-09-30,2015-10-01
872,RTR_04_18_2,SNR_04_18,50,30,3606,2014-09-30,2015-10-01
950,RTR_04_18_2,SNR_04_18,60,30,3609,2014-09-30,2015-10-01
17,RTR_04_18_3,SNR_04_18,30,70,3611,2014-09-30,2015-10-01
99,RTR_04_18_3,SNR_04_18,70,30,3614,2014-09-30,2015-10-01
330,RTR_04_18_3,SNR_04_18,30,60,3613,2014-09-30,2015-10-01
381,RTR_04_18_3,SNR_04_18,40,60,3612,2014-09-30,2015-10-01
431,RTR_04_18_3,SNR_04_18,30,70,3616,2014-09-30,2015-10-01
651,RTR_04_18_3,SNR_04_18,30,40,3615,2014-09-30,2015-10-01
845,RTR_04_18_3,SNR_04_18,50,60,3610,2014-09-30,2015-10-01
222,RTR_04_18_4,SNR_04_18,40,40,3621,2014-09-30,2015-10-01
321,RTR_04_18_4,SNR_04_18,70,70,3618,2014-09-30,2015-10-01
350,RTR_04_18_4,SNR_04_18,70,40,3619,2014-09-30,2015-10-01
493,RTR_04_18_4,SNR_04_18,50,60,3617,2014-09-30,2015-10-01
499,RTR_04_18_4,SNR_04_18,30,40,3622,2014-09-30,2015-10-01
629,RTR_04_18_4,SNR_04_18,50,40,3623,2014-09-30,2015-10-01
973,RTR_04_18_4,SNR_04_18,40,40,3620,2014-09-30,2015-10-01
185,RTR_04_18_5,SNR_04_18,30,40,3627,2014-09-30,2015-10-01
482,RTR_04_18_5,SNR_04_18,30,40,3624,2014-09-30,2015-10-01
506,RTR_04_18_5,SNR_04_18,70,30,3629,2014-09-30,2015-10-01
666,RTR_04_18_5,SNR_04_18,60,40,3626,2014-09-30,2015-10-01
842,RTR_04_18_5,SNR_04_18,50,60,3625,2014-09-30,2015-10-01
886,RTR_04_18_5,SNR_04_18,30,40,3628,2014-09-30,2015-10-01
896,RTR_04_18_5,SNR_04_18,40,60,3630,2014-09-30,2015-10-01
72,RTR_04_19_1,SNR_04_19,60,40,3634,2014-09-30,2015-10-01
257,RTR_04_19_1,SNR_04_19,40,40,3636,2014-09-30,2015-10-01
463,RTR_04_19_1,SNR_04_19,30,60,3633,2014-09-30,2015-10-01
568,RTR_04_19_1,SNR_04_19,30,70,3632,2014-09-30,2015-10-01
577,RTR_04_19_1,SNR_04_19,60,30,3635,2014-09-30,2015-10-01
789,RTR_04_19_1,SNR_04_19,50,30,3631,2014-09-30,2015-10-01
928,RTR_04_19_1,SNR_04_19,70,40,3637,2014-09-30,2015-10-01
166,RTR_04_19_2,SNR_04_19,70,70,3643,2014-09-30,2015-10-01
209,RTR_04_19_2,SNR_04_19,60,60,3641,2014-09-30,2015-10-01
595,RTR_04_19_2,SNR_04_19,60,50,3644,2014-09-30,2015-10-01
670,RTR_04_19_2,SNR_04_19,60,50,3640,2014-09-30,2015-10-01
870,RTR_04_19_2,SNR_04_19,30,70,3638,2014-09-30,2015-10-01
953,RTR_04_19_2,SNR_04_19,30,70,3642,2014-09-30,2015-10-01
986,RTR_04_19_2,SNR_04_19,30,70,3639,2014-09-30,2015-10-01
11,RTR_04_19_3,SNR_04_19,50,60,3648,2014-09-30,2015-10-01
288,RTR_04_19_3,SNR_04_19,50,60,3646,2014-09-30,2015-10-01
413,RTR_04_19_3,SNR_04_19,60,30,3650,2014-09-30,2015-10-01
423,RTR_04_19_3,SNR_04_19,30,60,3651,2014-09-30,2015-10-01
442,RTR_04_19_3,SNR_04_19,50,30,3645,2014-09-30,2015-10-01
646,RTR_04_19_3,SNR_04_19,50,70,3649,2014-09-30,2015-10-01
713,RTR_04_19_3,SNR_04_19,60,40,3647,2014-09-30,2015-10-01
201,RTR_04_19_4,SNR_04_19,30,30,3653,2014-09-30,2015-10-01
261,RTR_04_19_4,SNR_04_19,30,50,3657,2014-09-30,2015-10-01
263,RTR_04_19_4,SNR_04_19,50,70,3656,2014-09-30,2015-10-01
782,RTR_04_19_4,SNR_04_19,70,40,3658,2014-09-30,2015-10-01
798,RTR_04_19_4,SNR_04_19,40,60,3654,2014-09-30,2015-10-01
876,RTR_04_19_4,SNR_04_19,50,70,3652,2014-09-30,2015-10-01
877,RTR_04_19_4,SNR_04_19,70,70,3655,2014-09-30,2015-10-01
16,RTR_04_19_5,SNR_04_19,30,50,3660,2014-09-30,2015-10-01
181,RTR_04_19_5,SNR_04_19,30,60,3664,2014-09-30,2015-10-01
