snpsht_dt,pid_pde,rater,snr_rater,rater_box,snr_rater_box
2015-01-01,00435,RTR_SNR_03_19_4,SNR_03_19,24,21
2015-04-01,00435,RTR_SNR_03_19_4,SNR_03_19,22,35
2015-07-01,00435,RTR_SNR_03_19_4,SNR_03_19,31,50
2015-10-01,00435,RTR_SNR_04_17_5,SNR_04_17,6,11
2016-01-01,00435,RTR_SNR_04_17_5,SNR_04_17,50,34
2016-04-01,00435,RTR_SNR_04_17_5,SNR_04_17,24,35
2016-07-01,00435,RTR_SNR_04_17_5,SNR_04_17,16,14
2016-10-01,00435,RTR_SNR_05_01_4,SNR_05_01,40,2
2017-01-01,00435,RTR_SNR_05_01_4,SNR_05_01,6,46
2017-04-01,00435,RTR_SNR_05_01_4,SNR_05_01,21,46
2017-07-01,00435,RTR_SNR_05_01_4,SNR_05_01,24,45
2012-10-01,00436,RTR_SNR_01_04_4,SNR_01_04,10,36
2013-01-01,00436,RTR_SNR_01_04_4,SNR_01_04,17,14
2013-04-01,00436,RTR_SNR_01_04_4,SNR_01_04,26,36
2013-07-01,00436,RTR_SNR_01_04_4,SNR_01_04,38,20
2013-10-01,00436,RTR_SNR_02_03_5,SNR_02_03,50,50
2014-01-01,00436,RTR_SNR_02_03_5,SNR_02_03,50,39
2014-04-01,00436,RTR_SNR_02_03_5,SNR_02_03,50,12
2014-07-01,00436,RTR_SNR_02_03_5,SNR_02_03,47,18
2014-10-01,00436,RTR_SNR_03_19_4,SNR_03_19,23,50
2015-01-01,00436,RTR_SNR_03_19_4,SNR_03_19,6,50
2015-04-01,00436,RTR_SNR_03_19_4,SNR_03_19,50,50
2015-07-01,00436,RTR_SNR_03_19_4,SNR_03_19,24,45
2015-10-01,00436,RTR_SNR_04_18_4,SNR_04_18,32,5
2016-01-01,00436,RTR_SNR_04_18_4,SNR_04_18,4,45
2016-04-01,00436,RTR_SNR_04_18_4,SNR_04_18,50,19
2016-07-01,00436,RTR_SNR_04_18_4,SNR_04_18,39,43
2016-10-01,00436,RTR_SNR_05_24_2,SNR_05_24,42,7
2017-01-01,00436,RTR_SNR_05_24_2,SNR_05_24,50,50
2017-04-01,00436,RTR_SNR_05_24_2,SNR_05_24,9,24
2017-07-01,00436,RTR_SNR_05_24_2,SNR_05_24,46,27
2012-10-01,00437,RTR_SNR_01_18_3,SNR_01_18,11,16
2013-01-01,00437,RTR_SNR_01_18_3,SNR_01_18,19,50
2013-04-01,00437,RTR_SNR_01_18_3,SNR_01_18,50,50
2013-07-01,00437,RTR_SNR_01_18_3,SNR_01_18,38,48
2013-10-01,00437,RTR_SNR_02_09_5,SNR_02_09,15,42
2014-01-01,00437,RTR_SNR_02_09_5,SNR_02_09,50,50
2014-04-01,00437,RTR_SNR_02_09_5,SNR_02_09,13,27
2014-07-01,00437,RTR_SNR_02_09_5,SNR_02_09,18,28
2014-10-01,00437,RTR_SNR_03_11_2,SNR_03_11,22,30
2015-01-01,00437,RTR_SNR_03_11_2,SNR_03_11,40,13
2015-04-01,00437,RTR_SNR_03_11_2,SNR_03_11,50,44
2015-07-01,00437,RTR_SNR_03_11_2,SNR_03_11,42,37
2015-10-01,00437,RTR_SNR_04_29_5,SNR_04_29,35,10
2016-01-01,00437,RTR_SNR_04_29_5,SNR_04_29,49,43
2016-04-01,00437,RTR_SNR_04_29_5,SNR_04_29,50,50
2016-07-01,00437,RTR_SNR_04_29_5,SNR_04_29,31,47
2016-10-01,00437,RTR_SNR_05_26_1,SNR_05_26,37,39
2017-01-01,00437,RTR_SNR_05_26_1,SNR_05_26,20,18
2017-04-01,00437,RTR_SNR_05_26_1,SNR_05_26,50,50
2017-07-01,00437,RTR_SNR_05_26_1,SNR_05_26,13,28
2012-10-01,00438,RTR_SNR_01_29_3,SNR_01_29,37,36
2013-01-01,00438,RTR_SNR_01_29_3,SNR_01_29,50,3
2013-04-01,00438,RTR_SNR_01_29_3,SNR_01_29,16,44
2013-07-01,00438,RTR_SNR_01_29_3,SNR_01_29,44,17
2013-10-01,00438,RTR_SNR_02_16_3,SNR_02_16,50,50
2014-01-01,00438,RTR_SNR_02_16_3,SNR_02_16,10,50
2014-04-01,00438,RTR_SNR_02_16_3,SNR_02_16,14,17
2014-07-01,00438,RTR_SNR_02_16_3,SNR_02_16,50,25
2014-10-01,00438,RTR_SNR_03_25_4,SNR_03_25,2,50
2015-01-01,00438,RTR_SNR_03_25_4,SNR_03_25,16,50
2015-04-01,00438,RTR_SNR_03_25_4,SNR_03_25,38,46
2015-07-01,00438,RTR_SNR_03_25_4,SNR_03_25,50,44
2015-10-01,00438,RTR_SNR_04_02_3,SNR_04_02,30,37
2016-01-01,00438,RTR_SNR_04_02_3,SNR_04_02,45,50
2016-04-01,00438,RTR_SNR_04_02_3,SNR_04_02,9,28
2016-07-01,00438,RTR_SNR_04_02_3,SNR_04_02,50,39
2016-10-01,00438,RTR_SNR_05_23_5,SNR_05_23,26,49
2017-01-01,00438,RTR_SNR_05_23_5,SNR_05_23,27,6
2017-04-01,00438,RTR_SNR_05_23_5,SNR_05_23,50,49
2017-07-01,00438,RTR_SNR_05_23_5,SNR_05_23,50,50
2012-10-01,00439,RTR_SNR_01_17_2,SNR_01_17,16,46
2013-01-01,00439,RTR_SNR_01_17_2,SNR_01_17,16,19
2013-04-01,00439,RTR_SNR_01_17_2,SNR_01_17,50,10
2013-07-01,00439,RTR_SNR_01_17_2,SNR_01_17,50,16
2013-10-01,00439,RTR_SNR_02_07_5,SNR_02_07,41,42
2014-01-01,00439,RTR_SNR_02_07_5,SNR_02_07,50,30
2014-04-01,00439,RTR_SNR_02_07_5,SNR_02_07,12,12
2014-07-01,00439,RTR_SNR_02_07_5,SNR_02_07,25,50
2014-10-01,00439,RTR_SNR_03_18_4,SNR_03_18,21,27
2015-01-01,00439,RTR_SNR_03_18_4,SNR_03_18,34,7
2015-04-01,00439,RTR_SNR_03_18_4,SNR_03_18,44,32
2015-07-01,00439,RTR_SNR_03_18_4,SNR_03_18,25,50
2015-10-01,00439,RTR_SNR_04_25_3,SNR_04_25,23,38
2016-01-01,00439,RTR_SNR_04_25_3,SNR_04_25,2,32
2016-04-01,00439,RTR_SNR_04_25_3,SNR_04_25,10,19
2016-07-01,00439,RTR_SNR_04_25_3,SNR_04_25,43,48
2016-10-01,00439,RTR_SNR_05_04_5,SNR_05_04,48,16
2017-01-01,00439,RTR_SNR_05_04_5,SNR_05_04,42,14
2017-04-01,00439,RTR_SNR_05_04_5,SNR_05_04,42,38
2017-07-01,00439,RTR_SNR_05_04_5,SNR_05_04,50,50
2012-10-01,00440,RTR_SNR_01_02_5,SNR_01_02,42,41
2013-01-01,00440,RTR_SNR_01_02_5,SNR_01_02,48,50
2013-04-01,00440,RTR_SNR_01_02_5,SNR_01_02,1,10
2013-07-01,00440,RTR_SNR_01_02_5,SNR_01_02,50,24
2013-10-01,00440,RTR_SNR_02_14_4,SNR_02_14,49,16
2014-01-01,00440,RTR_SNR_02_14_4,SNR_02_14,50,2
2014-04-01,00440,RTR_SNR_02_14_4,SNR_02_14,48,50
2014-07-01,00440,RTR_SNR_02_14_4,SNR_02_14,31,50
2014-10-01,00440,RTR_SNR_03_03_2,SNR_03_03,23,50
2015-01-01,00440,RTR_SNR_03_03_2,SNR_03_03,18,50
2015-04-01,00440,RTR_SNR_03_03_2,SNR_03_03,23,38
2015-07-01,00440,RTR_SNR_03_03_2,SNR_03_03,26,25
2015-10-01,00440,RTR_SNR_04_07_1,SNR_04_07,30,33
2016-01-01,00440,RTR_SNR_04_07_1,SNR_04_07,50,44
2016-04-01,00440,RTR_SNR_04_07_1,SNR_04_07,14,9
2016-07-01,00440,RTR_SNR_04_07_1,SNR_04_07,50,28
2016-10-01,00440,RTR_SNR_05_15_5,SNR_05_15,47,50
2017-01-01,00440,RTR_SNR_05_15_5,SNR_05_15,42,18
2017-04-01,00440,RTR_SNR_05_15_5,SNR_05_15,33,50
2017-07-01,00440,RTR_SNR_05_15_5,SNR_05_15,31,50
2012-10-01,00441,RTR_SNR_01_24_2,SNR_01_24,23,50
2013-01-01,00441,RTR_SNR_01_24_2,SNR_01_24,35,6
2013-04-01,00441,RTR_SNR_01_24_2,SNR_01_24,50,50
2013-07-01,00441,RTR_SNR_01_24_2,SNR_01_24,23,47
2013-10-01,00441,RTR_SNR_02_05_2,SNR_02_05,48,43
2014-01-01,00441,RTR_SNR_02_05_2,SNR_02_05,1,1
2014-04-01,00441,RTR_SNR_02_05_2,SNR_02_05,8,50
2014-07-01,00441,RTR_SNR_02_05_2,SNR_02_05,20,31
2014-10-01,00441,RTR_SNR_03_10_4,SNR_03_10,50,28
2015-01-01,00441,RTR_SNR_03_10_4,SNR_03_10,37,15
2015-04-01,00441,RTR_SNR_03_10_4,SNR_03_10,50,12
2015-07-01,00441,RTR_SNR_03_10_4,SNR_03_10,50,50
2015-10-01,00441,RTR_SNR_04_25_4,SNR_04_25,50,4
2016-01-01,00441,RTR_SNR_04_25_4,SNR_04_25,8,50
2016-04-01,00441,RTR_SNR_04_25_4,SNR_04_25,50,16
2016-07-01,00441,RTR_SNR_04_25_4,SNR_04_25,7,39
2016-10-01,00441,RTR_SNR_05_23_1,SNR_05_23,11,46
2017-01-01,00441,RTR_SNR_05_23_1,SNR_05_23,21,38
2017-04-01,00441,RTR_SNR_05_23_1,SNR_05_23,11,39
2017-07-01,00441,RTR_SNR_05_23_1,SNR_05_23,29,46
2012-10-01,00442,RTR_SNR_01_15_5,SNR_01_15,10,38
2013-01-01,00442,RTR_SNR_01_15_5,SNR_01_15,34,7
2013-04-01,00442,RTR_SNR_01_15_5,SNR_01_15,26,27
2013-07-01,00442,RTR_SNR_01_15_5,SNR_01_15,50,28
2013-10-01,00442,RTR_SNR_02_19_4,SNR_02_19,39,49
2014-01-01,00442,RTR_SNR_02_19_4,SNR_02_19,50,50
2014-04-01,00442,RTR_SNR_02_19_4,SNR_02_19,42,21
2014-07-01,00442,RTR_SNR_02_19_4,SNR_02_19,30,50
2014-10-01,00442,RTR_SNR_03_14_4,SNR_03_14,39,20
2015-01-01,00442,RTR_SNR_03_14_4,SNR_03_14,14,1
2015-04-01,00442,RTR_SNR_03_14_4,SNR_03_14,38,16
2015-07-01,00442,RTR_SNR_03_14_4,SNR_03_14,4,35
2015-10-01,00442,RTR_SNR_04_18_4,SNR_04_18,15,16
2016-01-01,00442,RTR_SNR_04_18_4,SNR_04_18,43,50
2016-04-01,00442,RTR_SNR_04_18_4,SNR_04_18,46,40
2016-07-01,00442,RTR_SNR_04_18_4,SNR_04_18,50,45
2016-10-01,00442,RTR_SNR_05_09_2,SNR_05_09,16,20
2017-01-01,00442,RTR_SNR_05_09_2,SNR_05_09,44,23
2017-04-01,00442,RTR_SNR_05_09_2,SNR_05_09,5,19
2017-07-01,00442,RTR_SNR_05_09_2,SNR_05_09,18,50
2012-10-01,00443,RTR_SNR_01_25_4,SNR_01_25,50,50
2013-01-01,00443,RTR_SNR_01_25_4,SNR_01_25,41,17
2013-04-01,00443,RTR_SNR_01_25_4,SNR_01_25,36,50
2013-07-01,00443,RTR_SNR_01_25_4,SNR_01_25,50,2
2013-10-01,00443,RTR_SNR_02_02_2,SNR_02_02,50,36
2014-01-01,00443,RTR_SNR_02_02_2,SNR_02_02,21,26
2014-04-01,00443,RTR_SNR_02_02_2,SNR_02_02,40,17
2014-07-01,00443,RTR_SNR_02_02_2,SNR_02_02,38,17
2014-10-01,00443,RTR_SNR_03_22_2,SNR_03_22,44,10
2015-01-01,00443,RTR_SNR_03_22_2,SNR_03_22,11,20
2015-04-01,00443,RTR_SNR_03_22_2,SNR_03_22,46,8
2015-07-01,00443,RTR_SNR_03_22_2,SNR_03_22,23,31
2015-10-01,00443,RTR_SNR_04_21_1,SNR_04_21,13,30
2016-01-01,00443,RTR_SNR_04_21_1,SNR_04_21,43,50
2016-04-01,00443,RTR_SNR_04_21_1,SNR_04_21,27,15
2016-07-01,00443,RTR_SNR_04_21_1,SNR_04_21,35,11
2016-10-01,00443,RTR_SNR_05_05_2,SNR_05_05,37,50
2017-01-01,00443,RTR_SNR_05_05_2,SNR_05_05,23,35
2017-04-01,00443,RTR_SNR_05_05_2,SNR_05_05,50,34
2017-07-01,00443,RTR_SNR_05_05_2,SNR_05_05,32,50
2012-10-01,00444,RTR_SNR_01_19_1,SNR_01_19,50,15
2013-01-01,00444,RTR_SNR_01_19_1,SNR_01_19,42,19
2013-04-01,00444,RTR_SNR_01_19_1,SNR_01_19,17,22
2013-07-01,00444,RTR_SNR_01_19_1,SNR_01_19,25,50
2013-10-01,00444,RTR_SNR_02_25_5,SNR_02_25,35,47
2014-01-01,00444,RTR_SNR_02_25_5,SNR_02_25,46,3
2014-04-01,00444,RTR_SNR_02_25_5,SNR_02_25,26,6
2014-07-01,00444,RTR_SNR_02_25_5,SNR_02_25,29,33
2014-10-01,00444,RTR_SNR_03_20_1,SNR_03_20,46,25
2015-01-01,00444,RTR_SNR_03_20_1,SNR_03_20,4,5
2015-04-01,00444,RTR_SNR_03_20_1,SNR_03_20,50,4
2015-07-01,00444,RTR_SNR_03_20_1,SNR_03_20,44,34
2015-10-01,00444,RTR_SNR_04_18_2,SNR_04_18,18,46
2016-01-01,00444,RTR_SNR_04_18_2,SNR_04_18,17,13
2016-04-01,00444,RTR_SNR_04_18_2,SNR_04_18,40,50
2016-07-01,00444,RTR_SNR_04_18_2,SNR_04_18,4,35
2016-10-01,00444,RTR_SNR_05_20_3,SNR_05_20,8,28
2017-01-01,00444,RTR_SNR_05_20_3,SNR_05_20,12,7
2017-04-01,00444,RTR_SNR_05_20_3,SNR_05_20,14,33
2017-07-01,00444,RTR_SNR_05_20_3,SNR_05_20,50,38
2012-10-01,00445,RTR_SNR_01_09_4,SNR_01_09,40,36
2013-01-01,00445,RTR_SNR_01_09_4,SNR_01_09,11,18
2013-04-01,00445,RTR_SNR_01_09_4,SNR_01_09,22,50
2013-07-01,00445,RTR_SNR_01_09_4,SNR_01_09,14,50
2013-10-01,00445,RTR_SNR_02_16_3,SNR_02_16,39,7
2014-01-01,00445,RTR_SNR_02_16_3,SNR_02_16,50,48
2014-04-01,00445,RTR_SNR_02_16_3,SNR_02_16,50,3
2014-07-01,00445,RTR_SNR_02_16_3,SNR_02_16,40,40
2014-10-01,00445,RTR_SNR_03_16_4,SNR_03_16,34,11
2015-01-01,00445,RTR_SNR_03_16_4,SNR_03_16,41,50
2015-04-01,00445,RTR_SNR_03_16_4,SNR_03_16,16,50
2015-07-01,00445,RTR_SNR_03_16_4,SNR_03_16,30,37
2015-10-01,00445,RTR_SNR_04_10_2,SNR_04_10,16,12
2016-01-01,00445,RTR_SNR_04_10_2,SNR_04_10,27,27
2016-04-01,00445,RTR_SNR_04_10_2,SNR_04_10,1,50
2016-07-01,00445,RTR_SNR_04_10_2,SNR_04_10,34,37
2016-10-01,00445,RTR_SNR_05_22_5,SNR_05_22,1,18
2017-01-01,00445,RTR_SNR_05_22_5,SNR_05_22,50,50
2017-04-01,00445,RTR_SNR_05_22_5,SNR_05_22,5,9
2017-07-01,00445,RTR_SNR_05_22_5,SNR_05_22,13,17
2012-10-01,00446,RTR_SNR_01_06_3,SNR_01_06,23,10
2013-01-01,00446,RTR_SNR_01_06_3,SNR_01_06,21,34
2013-04-01,00446,RTR_SNR_01_06_3,SNR_01_06,11,50
2013-07-01,00446,RTR_SNR_01_06_3,SNR_01_06,1,8
2013-10-01,00446,RTR_SNR_02_18_3,SNR_02_18,15,33
2014-01-01,00446,RTR_SNR_02_18_3,SNR_02_18,37,12
2014-04-01,00446,RTR_SNR_02_18_3,SNR_02_18,14,35
2014-07-01,00446,RTR_SNR_02_18_3,SNR_02_18,8,37
2014-10-01,00446,RTR_SNR_03_23_4,SNR_03_23,34,5
2015-01-01,00446,RTR_SNR_03_23_4,SNR_03_23,36,50
2015-04-01,00446,RTR_SNR_03_23_4,SNR_03_23,39,23
2015-07-01,00446,RTR_SNR_03_23_4,SNR_03_23,6,3
2015-10-01,00446,RTR_SNR_04_24_5,SNR_04_24,8,50
2016-01-01,00446,RTR_SNR_04_24_5,SNR_04_24,32,44
2016-04-01,00446,RTR_SNR_04_24_5,SNR_04_24,10,50
2016-07-01,00446,RTR_SNR_04_24_5,SNR_04_24,27,25
2016-10-01,00446,RTR_SNR_05_13_5,SNR_05_13,26,15
2017-01-01,00446,RTR_SNR_05_13_5,SNR_05_13,18,39
2017-04-01,00446,RTR_SNR_05_13_5,SNR_05_13,7,15
2017-07-01,00446,RTR_SNR_05_13_5,SNR_05_13,38,50
2012-10-01,00447,RTR_SNR_01_17_5,SNR_01_17,50,18
2013-01-01,00447,RTR_SNR_01_17_5,SNR_01_17,50,26
2013-04-01,00447,RTR_SNR_01_17_5,SNR_01_17,41,41
2013-07-01,00447,RTR_SNR_01_17_5,SNR_01_17,9,41
2013-10-01,00447,RTR_SNR_02_15_2,SNR_02_15,40,3
2014-01-01,00447,RTR_SNR_02_15_2,SNR_02_15,50,43
2014-04-01,00447,RTR_SNR_02_15_2,SNR_02_15,34,48
2014-07-01,00447,RTR_SNR_02_15_2,SNR_02_15,50,24
2014-10-01,00447,RTR_SNR_03_07_5,SNR_03_07,8,2
2015-01-01,00447,RTR_SNR_03_07_5,SNR_03_07,31,11
2015-04-01,00447,RTR_SNR_03_07_5,SNR_03_07,7,28
2015-07-01,00447,RTR_SNR_03_07_5,SNR_03_07,36,20
2015-10-01,00447,RTR_SNR_04_14_1,SNR_04_14,27,50
2016-01-01,00447,RTR_SNR_04_14_1,SNR_04_14,49,7
2016-04-01,00447,RTR_SNR_04_14_1,SNR_04_14,8,10
2016-07-01,00447,RTR_SNR_04_14_1,SNR_04_14,38,30
2016-10-01,00447,RTR_SNR_05_25_1,SNR_05_25,46,46
2017-01-01,00447,RTR_SNR_05_25_1,SNR_05_25,45,45
2017-04-01,00447,RTR_SNR_05_25_1,SNR_05_25,50,50
2017-07-01,00447,RTR_SNR_05_25_1,SNR_05_25,50,42
2012-10-01,00448,RTR_SNR_01_10_5,SNR_01_10,34,46
2013-01-01,00448,RTR_SNR_01_10_5,SNR_01_10,48,10
2013-04-01,00448,RTR_SNR_01_10_5,SNR_01_10,26,22
2013-07-01,00448,RTR_SNR_01_10_5,SNR_01_10,50,46
2013-10-01,00448,RTR_SNR_02_20_5,SNR_02_20,35,32
2014-01-01,00448,RTR_SNR_02_20_5,SNR_02_20,50,6
2014-04-01,00448,RTR_SNR_02_20_5,SNR_02_20,50,16
2014-07-01,00448,RTR_SNR_02_20_5,SNR_02_20,28,33
2014-10-01,00448,RTR_SNR_03_21_3,SNR_03_21,20,17
2015-01-01,00448,RTR_SNR_03_21_3,SNR_03_21,30,38
2015-04-01,00448,RTR_SNR_03_21_3,SNR_03_21,50,5
2015-07-01,00448,RTR_SNR_03_21_3,SNR_03_21,50,13
2015-10-01,00448,RTR_SNR_04_17_3,SNR_04_17,21,50
2016-01-01,00448,RTR_SNR_04_17_3,SNR_04_17,50,9
2016-04-01,00448,RTR_SNR_04_17_3,SNR_04_17,50,22
2016-07-01,00448,RTR_SNR_04_17_3,SNR_04_17,50,33
2016-10-01,00448,RTR_SNR_05_26_4,SNR_05_26,44,36
2017-01-01,00448,RTR_SNR_05_26_4,SNR_05_26,50,19
2017-04-01,00448,RTR_SNR_05_26_4,SNR_05_26,50,50
2017-07-01,00448,RTR_SNR_05_26_4,SNR_05_26,18,15
2012-10-01,00449,RTR_SNR_01_08_1,SNR_01_08,50,14
2013-01-01,00449,RTR_SNR_01_08_1,SNR_01_08,2,48
2013-04-01,00449,RTR_SNR_01_08_1,SNR_01_08,50,26
2013-07-01,00449,RTR_SNR_01_08_1,SNR_01_08,19,11
2013-10-01,00449,RTR_SNR_02_08_2,SNR_02_08,25,17
2014-01-01,00449,RTR_SNR_02_08_2,SNR_02_08,45,12
2014-04-01,00449,RTR_SNR_02_08_2,SNR_02_08,27,42
2014-07-01,00449,RTR_SNR_02_08_2,SNR_02_08,13,16
2014-10-01,00449,RTR_SNR_03_05_1,SNR_03_05,1,37
2015-01-01,00449,RTR_SNR_03_05_1,SNR_03_05,4,50
2015-04-01,00449,RTR_SNR_03_05_1,SNR_03_05,50,50
2015-07-01,00449,RTR_SNR_03_05_1,SNR_03_05,40,50
2015-10-01,00449,RTR_SNR_04_29_4,SNR_04_29,8,50
2016-01-01,00449,RTR_SNR_04_29_4,SNR_04_29,34,32
2016-04-01,00449,RTR_SNR_04_29_4,SNR_04_29,36,43
2016-07-01,00449,RTR_SNR_04_29_4,SNR_04_29,48,22
2016-10-01,00449,RTR_SNR_05_11_3,SNR_05_11,50,9
2017-01-01,00449,RTR_SNR_05_11_3,SNR_05_11,5,23
2017-04-01,00449,RTR_SNR_05_11_3,SNR_05_11,50,50
2017-07-01,00449,RTR_SNR_05_11_3,SNR_05_11,16,48
2012-10-01,00450,RTR_SNR_01_21_4,SNR_01_21,33,42
2013-01-01,00450,RTR_SNR_01_21_4,SNR_01_21,50,36
2013-04-01,00450,RTR_SNR_01_21_4,SNR_01_21,30,32
2013-07-01,00450,RTR_SNR_01_21_4,SNR_01_21,39,28
2013-10-01,00450,RTR_SNR_02_07_5,SNR_02_07,43,48
2014-01-01,00450,RTR_SNR_02_07_5,SNR_02_07,9,26
2014-04-01,00450,RTR_SNR_02_07_5,SNR_02_07,28,30
2014-07-01,00450,RTR_SNR_02_07_5,SNR_02_07,49,32
2014-10-01,00450,RTR_SNR_03_24_3,SNR_03_24,28,29
2015-01-01,00450,RTR_SNR_03_24_3,SNR_03_24,21,50
2015-04-01,00450,RTR_SNR_03_24_3,SNR_03_24,24,50
2015-07-01,00450,RTR_SNR_03_24_3,SNR_03_24,50,26
2015-10-01,00450,RTR_SNR_04_04_3,SNR_04_04,45,19
2016-01-01,00450,RTR_SNR_04_04_3,SNR_04_04,23,33
2016-04-01,00450,RTR_SNR_04_04_3,SNR_04_04,9,19
2016-07-01,00450,RTR_SNR_04_04_3,SNR_04_04,5,30
2016-10-01,00450,RTR_SNR_05_27_2,SNR_05_27,12,30
2017-01-01,00450,RTR_SNR_05_27_2,SNR_05_27,50,14
2017-04-01,00450,RTR_SNR_05_27_2,SNR_05_27,50,10
2017-07-01,00450,RTR_SNR_05_27_2,SNR_05_27,43,27
2012-10-01,00451,RTR_SNR_01_24_4,SNR_01_24,21,21
2013-01-01,00451,RTR_SNR_01_24_4,SNR_01_24,50,24
2013-04-01,00451,RTR_SNR_01_24_4,SNR_01_24,17,35
2013-07-01,00451,RTR_SNR_01_24_4,SNR_01_24,50,30
2013-10-01,00451,RTR_SNR_02_19_3,SNR_02_19,50,25
2014-01-01,00451,RTR_SNR_02_19_3,SNR_02_19,25,26
2014-04-01,00451,RTR_SNR_02_19_3,SNR_02_19,41,15
2014-07-01,00451,RTR_SNR_02_19_3,SNR_02_19,34,24
2014-10-01,00451,RTR_SNR_03_28_5,SNR_03_28,38,7
2015-01-01,00451,RTR_SNR_03_28_5,SNR_03_28,43,4
2015-04-01,00451,RTR_SNR_03_28_5,SNR_03_28,26,24
2015-07-01,00451,RTR_SNR_03_28_5,SNR_03_28,50,8
2015-10-01,00451,RTR_SNR_04_15_4,SNR_04_15,25,21
2016-01-01,00451,RTR_SNR_04_15_4,SNR_04_15,36,35
2016-04-01,00451,RTR_SNR_04_15_4,SNR_04_15,45,49
2016-07-01,00451,RTR_SNR_04_15_4,SNR_04_15,24,22
2016-10-01,00451,RTR_SNR_05_25_2,SNR_05_25,50,42
2017-01-01,00451,RTR_SNR_05_25_2,SNR_05_25,43,46
2017-04-01,00451,RTR_SNR_05_25_2,SNR_05_25,47,34
2017-07-01,00451,RTR_SNR_05_25_2,SNR_05_25,50,33
2012-10-01,00452,RTR_SNR_01_28_3,SNR_01_28,39,11
2013-01-01,00452,RTR_SNR_01_28_3,SNR_01_28,11,3
2013-04-01,00452,RTR_SNR_01_28_3,SNR_01_28,50,50
2013-07-01,00452,RTR_SNR_01_28_3,SNR_01_28,30,39
2013-10-01,00452,RTR_SNR_02_27_4,SNR_02_27,34,38
2014-01-01,00452,RTR_SNR_02_27_4,SNR_02_27,33,30
2014-04-01,00452,RTR_SNR_02_27_4,SNR_02_27,37,28
2014-07-01,00452,RTR_SNR_02_27_4,SNR_02_27,21,34
2014-10-01,00452,RTR_SNR_03_13_5,SNR_03_13,33,22
2015-01-01,00452,RTR_SNR_03_13_5,SNR_03_13,15,7
2015-04-01,00452,RTR_SNR_03_13_5,SNR_03_13,19,50
2015-07-01,00452,RTR_SNR_03_13_5,SNR_03_13,9,20
2015-10-01,00452,RTR_SNR_04_06_5,SNR_04_06,7,24
2016-01-01,00452,RTR_SNR_04_06_5,SNR_04_06,32,45
2016-04-01,00452,RTR_SNR_04_06_5,SNR_04_06,37,43
2016-07-01,00452,RTR_SNR_04_06_5,SNR_04_06,40,50
2016-10-01,00452,RTR_SNR_05_18_1,SNR_05_18,46,24
2017-01-01,00452,RTR_SNR_05_18_1,SNR_05_18,11,5
2017-04-01,00452,RTR_SNR_05_18_1,SNR_05_18,17,12
2017-07-01,00452,RTR_SNR_05_18_1,SNR_05_18,21,50
2012-10-01,00453,RTR_SNR_01_24_3,SNR_01_24,43,5
2013-01-01,00453,RTR_SNR_01_24_3,SNR_01_24,38,50
2013-04-01,00453,RTR_SNR_01_24_3,SNR_01_24,14,6
2013-07-01,00453,RTR_SNR_01_24_3,SNR_01_24,10,40
2013-10-01,00453,RTR_SNR_02_15_5,SNR_02_15,39,15
2014-01-01,00453,RTR_SNR_02_15_5,SNR_02_15,34,50
2014-04-01,00453,RTR_SNR_02_15_5,SNR_02_15,37,7
2014-07-01,00453,RTR_SNR_02_15_5,SNR_02_15,38,43
2014-10-01,00453,RTR_SNR_03_12_5,SNR_03_12,50,29
2015-01-01,00453,RTR_SNR_03_12_5,SNR_03_12,50,8
2015-04-01,00453,RTR_SNR_03_12_5,SNR_03_12,7,7
2015-07-01,00453,RTR_SNR_03_12_5,SNR_03_12,50,26
2015-10-01,00453,RTR_SNR_04_21_2,SNR_04_21,3,39
2016-01-01,00453,RTR_SNR_04_21_2,SNR_04_21,29,50
2016-04-01,00453,RTR_SNR_04_21_2,SNR_04_21,50,8
2016-07-01,00453,RTR_SNR_04_21_2,SNR_04_21,7,23
2016-10-01,00453,RTR_SNR_05_10_3,SNR_05_10,50,8
2017-01-01,00453,RTR_SNR_05_10_3,SNR_05_10,25,44
2017-04-01,00453,RTR_SNR_05_10_3,SNR_05_10,37,2
2017-07-01,00453,RTR_SNR_05_10_3,SNR_05_10,45,22
2012-10-01,00454,RTR_SNR_01_24_2,SNR_01_24,20,50
2013-01-01,00454,RTR_SNR_01_24_2,SNR_01_24,10,37
2013-04-01,00454,RTR_SNR_01_24_2,SNR_01_24,43,15
2013-07-01,00454,RTR_SNR_01_24_2,SNR_01_24,29,50
2013-10-01,00454,RTR_SNR_02_20_2,SNR_02_20,2,4
2014-01-01,00454,RTR_SNR_02_20_2,SNR_02_20,42,13
2014-04-01,00454,RTR_SNR_02_20_2,SNR_02_20,14,50
2014-07-01,00454,RTR_SNR_02_20_2,SNR_02_20,49,41
2014-10-01,00454,RTR_SNR_03_13_4,SNR_03_13,50,12
2015-01-01,00454,RTR_SNR_03_13_4,SNR_03_13,42,50
2015-04-01,00454,RTR_SNR_03_13_4,SNR_03_13,2,35
2015-07-01,00454,RTR_SNR_03_13_4,SNR_03_13,50,16
2015-10-01,00454,RTR_SNR_04_09_4,SNR_04_09,5,34
2016-01-01,00454,RTR_SNR_04_09_4,SNR_04_09,11,50
2016-04-01,00454,RTR_SNR_04_09_4,SNR_04_09,14,30
2016-07-01,00454,RTR_SNR_04_09_4,SNR_04_09,37,23
